"gutenberg_id" "text"
"2188" 105 "most of the ships I have lived in; and they have been five altogether.\""
"2189" 105 ""
"2190" 105 "\"Nothing to the purpose,\" replied her brother.  \"You were living with"
"2191" 105 "your husband, and were the only woman on board.\""
"2192" 105 ""
"2193" 105 "\"But you, yourself, brought Mrs Harville, her sister, her cousin, and"
"2194" 105 "three children, round from Portsmouth to Plymouth.  Where was this"
"2195" 105 "superfine, extraordinary sort of gallantry of yours then?\""
"2196" 105 ""
"2197" 105 "\"All merged in my friendship, Sophia.  I would assist any brother"
"2198" 105 "officer's wife that I could, and I would bring anything of Harville's"
"2199" 105 "from the world's end, if he wanted it.  But do not imagine that I did"
"2200" 105 "not feel it an evil in itself.\""
"2201" 105 ""
"2202" 105 "\"Depend upon it, they were all perfectly comfortable.\""
"2203" 105 ""
"2204" 105 "\"I might not like them the better for that perhaps.  Such a number of"
"2205" 105 "women and children have no right to be comfortable on board.\""
"2206" 105 ""
"2207" 105 "\"My dear Frederick, you are talking quite idly.  Pray, what would"
"2208" 105 "become of us poor sailors' wives, who often want to be conveyed to one"
"2209" 105 "port or another, after our husbands, if everybody had your feelings?\""
"2210" 105 ""
"2211" 105 "\"My feelings, you see, did not prevent my taking Mrs Harville and all"
"2212" 105 "her family to Plymouth.\""
"2213" 105 ""
"2214" 105 "\"But I hate to hear you talking so like a fine gentleman, and as if"
"2215" 105 "women were all fine ladies, instead of rational creatures.  We none of"
"2216" 105 "us expect to be in smooth water all our days.\""
"2217" 105 ""
"2218" 105 "\"Ah! my dear,\" said the Admiral, \"when he had got a wife, he will sing"
"2219" 105 "a different tune.  When he is married, if we have the good luck to live"
"2220" 105 "to another war, we shall see him do as you and I, and a great many"
"2221" 105 "others, have done.  We shall have him very thankful to anybody that"
"2222" 105 "will bring him his wife.\""
"2223" 105 ""
"2224" 105 "\"Ay, that we shall.\""
"2225" 105 ""
"2226" 105 "\"Now I have done,\" cried Captain Wentworth.  \"When once married people"
"2227" 105 "begin to attack me with,--'Oh! you will think very differently, when"
"2228" 105 "you are married.'  I can only say, 'No, I shall not;' and then they say"
"2229" 105 "again, 'Yes, you will,' and there is an end of it.\""
"2230" 105 ""
"2231" 105 "He got up and moved away."
"2232" 105 ""
"2233" 105 "\"What a great traveller you must have been, ma'am!\" said Mrs Musgrove"
"2234" 105 "to Mrs Croft."
"2235" 105 ""
"2236" 105 "\"Pretty well, ma'am in the fifteen years of my marriage; though many"
"2237" 105 "women have done more.  I have crossed the Atlantic four times, and have"
"2238" 105 "been once to the East Indies, and back again, and only once; besides"
"2239" 105 "being in different places about home: Cork, and Lisbon, and Gibraltar."
"2240" 105 "But I never went beyond the Streights, and never was in the West"
"2241" 105 "Indies.  We do not call Bermuda or Bahama, you know, the West Indies.\""
"2242" 105 ""
"2243" 105 "Mrs Musgrove had not a word to say in dissent; she could not accuse"
"2244" 105 "herself of having ever called them anything in the whole course of her"
"2245" 105 "life."
"2246" 105 ""
"2247" 105 "\"And I do assure you, ma'am,\" pursued Mrs Croft, \"that nothing can"
"2248" 105 "exceed the accommodations of a man-of-war; I speak, you know, of the"
"2249" 105 "higher rates.  When you come to a frigate, of course, you are more"
"2250" 105 "confined; though any reasonable woman may be perfectly happy in one of"
"2251" 105 "them; and I can safely say, that the happiest part of my life has been"
"2252" 105 "spent on board a ship.  While we were together, you know, there was"
"2253" 105 "nothing to be feared.  Thank God!  I have always been blessed with"
"2254" 105 "excellent health, and no climate disagrees with me.  A little"
"2255" 105 "disordered always the first twenty-four hours of going to sea, but"
"2256" 105 "never knew what sickness was afterwards.  The only time I ever really"
"2257" 105 "suffered in body or mind, the only time that I ever fancied myself"
"2258" 105 "unwell, or had any ideas of danger, was the winter that I passed by"
"2259" 105 "myself at Deal, when the Admiral (Captain Croft then) was in the North"
"2260" 105 "Seas.  I lived in perpetual fright at that time, and had all manner of"
"2261" 105 "imaginary complaints from not knowing what to do with myself, or when I"
"2262" 105 "should hear from him next; but as long as we could be together, nothing"
"2263" 105 "ever ailed me, and I never met with the smallest inconvenience.\""
"2264" 105 ""
"2265" 105 "\"Aye, to be sure.  Yes, indeed, oh yes!  I am quite of your opinion,"
"2266" 105 "Mrs Croft,\" was Mrs Musgrove's hearty answer.  \"There is nothing so bad"
"2267" 105 "as a separation.  I am quite of your opinion.  I know what it is, for"
"2268" 105 "Mr Musgrove always attends the assizes, and I am so glad when they are"
"2269" 105 "over, and he is safe back again.\""
"2270" 105 ""
"2271" 105 "The evening ended with dancing.  On its being proposed, Anne offered"
"2272" 105 "her services, as usual; and though her eyes would sometimes fill with"
"2273" 105 "tears as she sat at the instrument, she was extremely glad to be"
"2274" 105 "employed, and desired nothing in return but to be unobserved."
"2275" 105 ""
"2276" 105 "It was a merry, joyous party, and no one seemed in higher spirits than"
"2277" 105 "Captain Wentworth.  She felt that he had every thing to elevate him"
"2278" 105 "which general attention and deference, and especially the attention of"
"2279" 105 "all the young women, could do.  The Miss Hayters, the females of the"
"2280" 105 "family of cousins already mentioned, were apparently admitted to the"
"2281" 105 "honour of being in love with him; and as for Henrietta and Louisa, they"
"2282" 105 "both seemed so entirely occupied by him, that nothing but the continued"
"2283" 105 "appearance of the most perfect good-will between themselves could have"
"2284" 105 "made it credible that they were not decided rivals.  If he were a"
"2285" 105 "little spoilt by such universal, such eager admiration, who could"
"2286" 105 "wonder?"
"2287" 105 ""
"2288" 105 "These were some of the thoughts which occupied Anne, while her fingers"
"2289" 105 "were mechanically at work, proceeding for half an hour together,"
"2290" 105 "equally without error, and without consciousness.  Once she felt that"
"2291" 105 "he was looking at herself,  observing her altered features, perhaps,"
"2292" 105 "trying to trace in them the ruins of the face which had once charmed"
"2293" 105 "him; and once she knew that he must have spoken of her; she was hardly"
"2294" 105 "aware of it, till she heard the answer; but then she was sure of his"
"2295" 105 "having asked his partner whether Miss Elliot never danced?  The answer"
"2296" 105 "was, \"Oh, no; never; she has quite given up dancing.  She had rather"
"2297" 105 "play.  She is never tired of playing.\"  Once, too, he spoke to her."
"2298" 105 "She had left the instrument on the dancing being over, and he had sat"
"2299" 105 "down to try to make out an air which he wished to give the Miss"
"2300" 105 "Musgroves an idea of.  Unintentionally she returned to that part of the"
"2301" 105 "room; he saw her, and, instantly rising, said, with studied politeness--"
"2302" 105 ""
"2303" 105 "\"I beg your pardon, madam, this is your seat;\" and though she"
"2304" 105 "immediately drew back with a decided negative, he was not to be induced"
"2305" 105 "to sit down again."
"2306" 105 ""
"2307" 105 "Anne did not wish for more of such looks and speeches.  His cold"
"2308" 105 "politeness, his ceremonious grace, were worse than anything."
"2309" 105 ""
"2310" 105 ""
"2311" 105 ""
"2312" 105 "<Chapter 9>"
"2313" 105 ""
"2314" 105 ""
"2315" 105 "Captain Wentworth was come to Kellynch as to a home, to stay as long as"
"2316" 105 "he liked, being as thoroughly the object of the Admiral's fraternal"
"2317" 105 "kindness as of his wife's.  He had intended, on first arriving, to"
"2318" 105 "proceed very soon into Shropshire, and visit the brother settled in"
"2319" 105 "that country, but the attractions of Uppercross induced him to put this"
"2320" 105 "off.  There was so much of friendliness, and of flattery, and of"
"2321" 105 "everything most bewitching in his reception there; the old were so"
"2322" 105 "hospitable, the young so agreeable, that he could not but resolve to"
"2323" 105 "remain where he was, and take all the charms and perfections of"
"2324" 105 "Edward's wife upon credit a little longer."
"2325" 105 ""
"2326" 105 "It was soon Uppercross with him almost every day.  The Musgroves could"
"2327" 105 "hardly be more ready to invite than he to come, particularly in the"
"2328" 105 "morning, when he had no companion at home, for the Admiral and Mrs"
"2329" 105 "Croft were generally out of doors together, interesting themselves in"
"2330" 105 "their new possessions, their grass, and their sheep, and dawdling about"
"2331" 105 "in a way not endurable to a third person, or driving out in a gig,"
"2332" 105 "lately added to their establishment."
"2333" 105 ""
"2334" 105 "Hitherto there had been but one opinion of Captain Wentworth among the"
"2335" 105 "Musgroves and their dependencies.  It was unvarying, warm admiration"
"2336" 105 "everywhere; but this intimate footing was not more than established,"
"2337" 105 "when a certain Charles Hayter returned among them, to be a good deal"
"2338" 105 "disturbed by it, and to think Captain Wentworth very much in the way."
"2339" 105 ""
"2340" 105 "Charles Hayter was the eldest of all the cousins, and a very amiable,"
"2341" 105 "pleasing young man, between whom and Henrietta there had been a"
"2342" 105 "considerable appearance of attachment previous to Captain Wentworth's"
"2343" 105 "introduction.  He was in orders; and having a curacy in the"
"2344" 105 "neighbourhood, where residence was not required, lived at his father's"
"2345" 105 "house, only two miles from Uppercross.  A short absence from home had"
"2346" 105 "left his fair one unguarded by his attentions at this critical period,"
"2347" 105 "and when he came back he had the pain of finding very altered manners,"
"2348" 105 "and of seeing Captain Wentworth."
"2349" 105 ""
"2350" 105 "Mrs Musgrove and Mrs Hayter were sisters.  They had each had money, but"
"2351" 105 "their marriages had made a material difference in their degree of"
"2352" 105 "consequence.  Mr Hayter had some property of his own, but it was"
"2353" 105 "insignificant compared with Mr Musgrove's; and while the Musgroves were"
